Index,ari,name,verse,title
1851,1:410:34,MHB 410:34,". Hɔ yebohu N'enyim, 
Na yɛnnkɛyɛ bɔn da;
Hɔ yɛbɔnom daa enigye
Wɔ adom esutsen mu:
Nyew, ansaana yeetu
Yɛakɔ bɛkyebo mu n',
Dɛm eyiedzi ho adwendwen
Ma hɛn dɛw ntaataado.
 
. Adom-mba ehu dɛ 
'Nyimnyam hyɛ ase wɔ ha
Sor eyiedzi fi gyedzi nye 
Enyidado mu ba:
Hom mma ogya n' nsian sesei,
Na yengyaa nyinsuwa kyi;
Yɛnam Immanuel asaasem'
Rokɔ sor man pa n' mu.","Isaac Watts, 1674 -1748"
1852,1:411:1234,MHB 411:1234,". Konyim Asɔr n 'Ewuradze, 
Yɛdze dɛw yi Wo ayɛw;
Yɛwɔ ha yi
Yɛbɔtow ndwom
Dɛ enyimnyammufo no, 
Yɛhyɛ ase ha ara 
Ma akoma na n-dze do
Kekam'  dzendzen
Yi Nyame ayɛw 
Wɔ hɛn n-kwahosan ntsi.
 
. Yɛda fona fononoo mu yi 
Na yɛnam ogya mu yi 
Yehyira Wo dɔ a
Onyim hɛn nda 
Na daa ɔdze hɛn bɛn Wo. 
Yɛbɔ hɛn nsam' dzi ehurusi 
Wɔ W' enyimtsewee no mu;
Wo dɔ a ɔmaa 
Yɛyɛɛ Wodze n'
Bɔkora hɛn wɔ Wo nkyɛn daa.
 
. Ɔwo nye Wo nkorɔfo nam 
Ngyigye n'esuyiriim';
Ebɛn hɛn yi 
Yennkosuro
Amandzehu gyatanaa. 
Wiadze nye bɔn nye abɔnsam 
Wonnkotum esi hɛn mpa;
Yɛnam Wo do
Bɛtsew hɔn mu
Na yɛatow konyim ndwom no.
 
. Hɛn gyedzi hu enyimnyam a 
Edze bɔdom hɛn bio no;ɔ
Mbeamudua n' nnyɛ hwee
Akatua pa a
Edze esi hɛn enyim ntsi. 
Sɛ ndaamba yɛbɛfata a 
Yebohu Wo dɛ Stephen
Ohun Wo wɔ
Nyame nyimfa,
Dɛ eregye hɛn akɔ sor.","Charles Wesley, 1707-88."
1853,1:412:1,MHB 412:1,". ƆSOM, ndaase nye nhyira
Na, ahoɔdzen nyina fir Jesus!
Jesus nkotoo\nWowaw Nedze,
Wiadze nye hɛll fetsew hɛn a,
Otumfo bɛgye hɛn nkwa,
Yɛdze dɛw dzi Wo dase,
Yɛsɔw ano dɛ
Christ nokwafo,
Odzi Ne hen afebɔɔ.","Charles Wesley, 1707-88."
1854,1:412:2,MHB 412:2,". Otumfo na hɛn Pomfo,
Hɛn kra a apon hɔn sɔr Wo;
Agyenkwa nye W',
Afei yeehu,
Yɛdze enyimnyam ma Wo,
Yɛtow W'abasadzen a
Oyii hɛn nsɔhwɛ m' ho ndwom,
Dze enyigye ndze
Dzi W' mu ehurusi,
Hɛn nkwagye Nyame nye Wo.","Charles Wesley, 1707-88."
1855,1:412:3,MHB 412:3,". W'abasa dze hɛn edu
Beebi a hɛn enyi nnda,
Yɛatra mbrɛ nguan n'
Twaa bun no a
Nsu fadum wowaaw hɔn no;
W'enyimnyam bɔɔ hɔn nkyidɔm,
Wo nsu na ɔkataa hɛn do,
Ma hɛn so dɛm
Eetwa po no,
Aanantsew mbanyin m' atra.","Charles Wesley, 1707-88."
1856,1:412:4,MHB 412:4,". Wiadze nye abɔnsam enyitan n',
Jesus aka no ahyɛ,
Na N'adom ntsi
Daa yɛtow ndwom,
Ayɛyi ndwom dze ma Wo,
Yɛagye hɛn nkwagye ato m',
W'adom ntsi yedzi konyim,
Na Wo dɔ a
Hɛn nsa aka ntsi 
Yɛtonton Wo afebɔɔ.","Charles Wesley, 1707-88."
1857,1:413:1,MHB 413:1,". O me Nyame, sɛ me kra hwɛ 
W'ehumbɔbɔr nyina a,
Bobor nye dɔ nye ayɛyi
Ɔhyɛ mo do koraa.","Joseph Addison, 1672-1719."
1858,1:413:2,MHB 413:2,". Eyiedzi pii a wɔnnkan na  
Wo dɔ dze nyɛɛn me kra.
Ansaana m'abofra koma
Hun nyia 'yiedzi n' fir no.","Joseph Addison, 1672-1719."
1859,1:413:34,MHB 413:34,". Esian horow, fona na wu  
Ɔpae guu foo maa me,
Na dza ɔyɛ hu kyɛn yinom-
Akɔndɔbɔn n'efir.
 
. Akyɛdze mpempem, ɔsom bo 
Gye me ndaase daa daa,
Na W'enyi sɔ 'koma a ɔdze 
Dɛw gye dɛm akyɛdze n'.","Joseph Addison, 1672-1719."
1860,1:413:56,MHB 413:56,". Mo nkwa ne mber nyinaa mu 
W'adɔe na m'bɛtaa do:
Na muwu so a, 'kyirkyir wiadzem'
M'bɔtow W'ayɛyi bio.
 
. Mebɛma ayɛyindwom do ama W' 
Mbersantsen mfesantsen,
Na onnyiewiei mpo yɛ tsia dɛ,
Wɔdze yi W' ayɛw wie!","Joseph Addison, 1672-1719."
1861,1:414:1,MHB 414:1,". EWURADZE, yɛda Wo ase
Wɔ asaase, wimu nye po nyina ntsi;
Fɛw a wɔyɛ, bo a wɔsom,
Hɔn kan nye enyimnyam fir Wo.","George Edward Lynch Cotton, 1813-66."
1862,1:414:2,MHB 414:2,". Yɛda Wo ase wɔ nhyiren
Nye asaase do ndua nyina ntsi;
Nkokwaa abɔ hɛn adan ho aprɔw,
Dɛ Wo dɔ etwa Wo dɔm ho ehyia.","George Edward Lynch Cotton, 1813-66."
1863,1:414:3,MHB 414:3,". Egya, kyerɛ hɛn na yenhu
Dza ɔyɛ fɛw wɔ W'enyi do;
Edwuma kor, m-paabɔ kor,
Akoma kor a sunsum wɔ m'.","George Edward Lynch Cotton, 1813-66."
1864,1:414:4,MHB 414:4,". Sɛ yɛdze adwen to ho hwɛ
Akyɛdze a edze ama hɛn a,
Ma yɛntsena, nwu wɔ Wo mu,
Wo mu yaasoɛr akɔ sor fie.  Amen.","George Edward Lynch Cotton, 1813-66."
1865,1:415:1,MHB 415:1,". TOW ayɛyi ndwom ma sor Hen,
Abͻdze nyina Nyame,
Tum Nyame na ͻdͻ Nyame,
Na Hɛn nkwagye Nyankopͻn;
Ͻdze ngo sa me kra yarba,
Ma ekyingye nyina taa dzinn:
’Yɛyi, ’nyimnyam nka Nyame.","Johann Jakob Schultz, 1640-90."
1866,1:415:2,MHB 415:2,". Dza Otumfo Nyame ayɛ n’,
N’adom ehumbͻbͻr kora do;
Fi anapa kan kodu ewimbir,
N’enyiwa a ͻweͻn nnda da;
No tum ahenman no mu no,
Hwɛ, biribiara yɛ tͻͻtsenn:
’Yɛyi, ’nyimnyam nkza Nyame.","Johann Jakob Schultz, 1640-90."
1867,1:415:3,MHB 415:3,". Ewuradze bɛn hɛn dabaa,
Ntsi amandzehu mu no,
Ͻnye hɛn wͻ hͻ, boa hɛn daa,
Ͻma hɛn asomdwee na nhyira;
Ͻdze ’baatan nsa kora Ne mba,
Ͻgyegye No nkorͻfo taataa:
’Yɛyi, ’nyimnyam nka Nyame.","Johann Jakob Schultz, 1640-90."
1868,1:415:4,MHB 415:4,". Dem ntsi me bra akwantu nyina mu,
M’bɛtsea m’ atow W’ayɛyi,
Ma nkorofo aatse W’enyisͻ ndwom,
Me ndze rinnhihirn ara da;
M’akoma dzi Ewuradze m’ ehurusi;
Ͻkra, nyimpadua nye hͻndze:
’Yɛyi, ’nyimnyam nka Nyame.","Johann Jakob Schultz, 1640-90."
1869,1:416:1,MHB 416:1,". EWURADZE mu na nkwa,
Kan na enyigye fi ba;
Ɔbra nhyira ahyɛ ma,
Kan a ofi nsunyiwa pii m',
Nkwa na kan na dɛw krɔnkrɔn a
Obi nntum nnsɛɛ n' ara da.","Charles Edward Mudie, 1818-90."
1870,1:416:2,MHB 416:2,". Fa ɔbra mber fɛɛfɛw brɛ No,
Ɔbɛma ayɛ fɛw mbordo;
Fa w'ahom kakra n' ma No,
Ɔbɛtsew w'ahoɔdzen ho;
Fa w'ehiasɛm to N'enyim,
Na ɔbɛma wo w'ehiadze.","Charles Edward Mudie, 1818-90."
1871,1:416:3,MHB 416:3,". Wo nsɛmbisa akɛse nyina,
Mbabun adwendwen nyina,
Hom mfa mbrɛ N' na hom benya
No nokwar no ho ndɔbaa;
N'ahonyadze kɛse mu n',
Hom bohu dɔ na nyansa.","Charles Edward Mudie, 1818-90."
1872,1:416:4,MHB 416:4,". Dɛm na ɔbra akwan nyina
Na ndwuma ahorow nyina mu,
Hom bohu No dɛ ɔbɛn hɛn;
Ɔdze enyisɔ enyi repen
Ndwuma pa nyinara so a
No nkowaa nsa ayɛ no do.","Charles Edward Mudie, 1818-90."
1873,1:417:1,MHB 417:1,". BRA, Ɔwo nhyira nsubura,
Ma m'akoma ntow W'adom ndwom;
Ehumbɔbɔr nsu a ennwew da,
Gye W'ayɛyi ndwom kɛse,
Kyerɛ me ndwom dɛɛdɛw bi no a
Sor abɔfo ndze tow no;
Ne trɛ, no war, dza ɔsom bo,
Ɔfa m'Ewuradze dɔ ho.","Robert Robinson, 1735-90."
1874,1:417:2,MHB 417:2,". Mema m'Ebenezer do dɛ
Ha na aboa me ebodu;
Na mowɔ awerɛhyɛmu dɛ
Ɔwo dze m' bodu fie sɔnn;
Meyewee fii Nyame nguan mu,
Na Jesus dze me baa fie;
Ɔgyee me fii mbusu mu so,
No bɔgyaa apata mo bɔn.","Robert Robinson, 1735-90."
1875,1:417:3,MHB 417:3,". Medze W'adom ho kaw kɛse,
Na m'bɛdze ho kaw afebɔɔ!
Ewuradze, ma dɛm adom no
Ndwer m'akoma mfam Wo ho;
M'akoma kyimafo n', metse nka dɛ
Ɔpɛ dɛ ofi Wo nkyɛn;
Gye m'akoma, O gye sɔw ano,
Fi sor abangua do sɔw ano.  Amen.","Robert Robinson, 1735-90."
1876,1:418:1,MHB 418:1,". HƐN akra, hom nyan! Hɛn suro nhera!
Ma ahopopo adwen nkɔ!
Fa enyigye nye akokodur hyɛ
Na soɛr tu sor mbirika pa n'.","Isaac Watts, 1674 -1748"
1877,1:418:2,MHB 418:2,". Ampa, ɔkwan n' kyea, nsoɛ so wɔ m';
'Dasamba totɔ bahaw wɔ m',
Naaso hɔn werɛ fir dɛ Nyame
Na ɔma ahotsewfo ahoɔdzen.","Isaac Watts, 1674 -1748"
1878,1:418:3,MHB 418:3,". O Nyame kɛse! Wo tum no
Yɛ fofor, yɛ babun daa nyina,
Na otsim hɔ so afebɔɔ,
Mbersantsen, mfesantsen nyina.","Isaac Watts, 1674 -1748"
1879,1:418:4,MHB 418:4,". Nsu a ofi Wo hɔ pem daa no
Na hɛn akra bɔnom bi daa;
Hɔn a wɔtwer hɔn ahoɔdzen n'
Bɔtotɔ bahaw ewuwu.","Isaac Watts, 1674 -1748"
1880,1:418:5,MHB 418:5,". Ntsɛntsɛm tse dɛ ɔkɔr twa wimu,
Na yɛdze bodu Wo fie hɔ;
Ɔdɔ ntsaban do na hɛn akra
Botu dɛ wɔmmberɛ afa sor kwan do.","Isaac Watts, 1674 -1748"
1881,1:419:1,MHB 419:1,". HϽN a wͻdͻ Nyame enyi gye,
Hͻn a wͻpaa m’ ka dɛ
Christ mbeamudua agye hͻn no,
Nya Ne bérɛ m' ahomgye.","Charles Coffin, 1676-1749;"
1882,1:419:2,MHB 419:2,". Ayɛyi ndwom no ͻyɛ dɛw,
Sɛ wͻbͻ mu tow dzé a;
Na mpaabͻ dzendzenndzen no ntsi,
Sor Hen n’ brɛ N’aso adze.","Charles Coffin, 1676-1749;"
1883,1:419:3,MHB 419:3,". Christ ma hon efiefi m’ ’somdwee,
Na ͻfa hͻn dͻ n’ yɛ N’dze,
Naaso hwɛ mbrɛ ͻtamfo n’ edua
Nworahaban wo n’ turo m’!","Charles Coffin, 1676-1749;"
1884,1:419:4,MHB 419:4,". Hɛn asɛm yɛ yaw; bͻn wiadze yi
Annda N’awérɛhow kwan a
N-gua no bɛfa do akͻ
Jesus nguankuw, mu edzi.","Charles Coffin, 1676-1749;"
1885,1:419:5,MHB 419:5,". Dɛm na hͻn a wͻdͻ N’ bohu
Mbrɛ hͻn yaw ho siar tse;
Na owu mpo nnkoturn atsetsew
Hͻn ahomka enuadͻ m’.","Charles Coffin, 1676-1749;"
1886,1:420:1,MHB 420:1,". O MINSI dɛn nyi m'Agyenkwa ayɛw?
Ɔyɛ nokwafo ampa; No som dɔɔ so,
Ɔyɛ Ɔgyefo na Pomfo kɛse ma
Ɔbɔbɔfo biara a ɔtwer N'adom no.","Charles Wesley, 1707-88."
1887,1:420:2,MHB 420:2,". Siarfo nye nyia n'akoma atɔ ne yamu!
Nkorɔfo a wobenyi enyigye wɔ Wo mu,
Hɔn enyigye nye dɛ wɔbɛnantsew W'enyim 
Na wɔbɛka Jesus N'adom no ho nsɛm.","Charles Wesley, 1707-88."
1888,1:420:3,MHB 420:3,". Wobenya daa ahomka wɔ Wo dzin mu,
Wɔbefa Wo tsenenee dɛ hɔn kyɛfa,
Wɔbɛhyɛ W' tsenenee na W' bɔgyaa asan hɔnho,
Na wobopue Nyame enyim akokodur m'.","Charles Wesley, 1707-88."
1889,1:420:4,MHB 420:4,". M'Agyenkwa Jesus nye me bambɔ pa;
Motwer N'asɛm ntsi mirimmfi Ne nkyɛn;
Menya N'enyim enyimpa ntsi ɔbɛyɛ biribia 'a;
Me Hen na m'Agyenkwa bɛyɛ me fofor.","Charles Wesley, 1707-88."
1890,1:421:1,MHB 421:1,". ƆYƐ me dɛw pii dɛ hɛn sor Egya n'
Ka No dɔ ho nsɛm wɔ Nwoma no mu;
Muhu anwanwadze wɔ Nwoma no mu,
Dza ɔsom bo koraa nye dɛ Jesus dɔ me.
    ƆYƐ me dɛw pii dɛ Jesus dɔ me,
    Jesus dɔ emi so.","Philip Bliss, 1836-76."
1891,1:421:2,MHB 421:2,". Sɛ mo werɛ fir No na mikyinkyin mpo a,
Beebiara a m'bɔkɔ n' ɔda ho dɔ me;
Mutu mbirika san kɔ No dɔ abaw m;
Ber a mekaa dɛ saana Jesus dɔ me.","Philip Bliss, 1836-76."
1892,1:421:3,MHB 421:3,". Sɛ ndwom kor pɛr mpo na m'botum atow a,
Ber a m'bohu Ɔhen kɛse wɔ N'ahoɔfɛw m';
Onnyiewiei mu na mobɔtow ndwom yi,
Anwanwasɛm ndowm dɛ Jesus dɔ me.","Philip Bliss, 1836-76."
1893,1:421:4,MHB 421:4,".Sɛ obi bisa me a, minsi dɛm nka?
Minyim, m'bɛka dɛ enyimnyam nka Jesus;
Nyame Sunsum Krɔnkrɔn nye me yɛ adwen,
Dzi dase daa daa dɛ Jesus dɔ me.","Philip Bliss, 1836-76."
1894,1:422:3,MHB 422:3,". Ahobrɛdze koraa, ne nyina adwe, 
Menya Agyenkwam' ahomka nye siar;
Moroweɔn, rotweɔn, m'enyi tua sor;
N'ayamuyie amee m', mahera No dɔm'.","Frances Jan van Alstyne, 1820-1915."
1895,1:422:12,MHB 422:12,". Siar dasedzi- dɛ Jesus yɛ medze! 
Ao, Nyame enyimnyam nkahwɛ bɛn ny' i!
Nkwagye dzifo nye m', Nyame atɔdze;
No Sunsum awo m', bɔgyaa n' ahor m'.
 
  M'asɛm na mo ndwom ara nye yi, 
  Mekamfo m'Agyenkwa adzekyee nyina.
 
. Ahobrɛasdze koraa, enyigye koraa, 
Ahotsetɛ epue m'enyi do wora;
Abɔfo fi sor sian ba bɔbɔ
Mbɔbɔrhu na dɔ ho amandzɛɛ.","Frances Jan van Alstyne, 1820-1915."
1896,1:423:1,MHB 423:1,". MENYA Nyɛnko; O Nyɛnko bi a!
Ɔdɔɔ me ana muruhu N';
Ɔdze ɔdɔ ahoma twee me,
Dze me kyekyeer No ho pi,
Na m'akoma ne nkyehoma a
Hweeara nnkotum atsew mu;
Meyɛ Nedze, na ɔyɛ medze,
Mbersantsen, mfesantsen nyina.","James Grindlay Small, 1817-88."
1897,1:423:2,MHB 423:2,". Menya Nyɛnko; O Nyɛnko bi a!
Okyii bɔgya, wui gyee me;
Nnyɛ dɛ nkwa akyɛdze ara nko,
Na mbom ɔdze Noho maa m',
Dza mowɔ nyina n' Gyefo dze a;
Musuo mu ma Ɔmafo n';
M'akoma, 'hoɔdzen, mo nkwa, ne nyina
Yɛ Nedze, Nedze afebɔɔ.","James Grindlay Small, 1817-88."
1898,1:423:3,MHB 423:3,". Menya Nyɛnko; O Nyɛnko bi a!
Wɔdze tum nyina ama No,
Dɛ ɔnhwɛ mo do akwan nyina m',
Ɔmfa me nkodu sor sɔnn,
Bɛkyebo enyimnyam wɔ ekyirkyir,
'Ma m' aperdzi m' ahoɔdzen;
Ntsi m'bɔweɔn ayɛ edwuma
Edzi ako, ahom afebɔɔ.","James Grindlay Small, 1817-88."
1899,1:423:4,MHB 423:4,". Menya Nyɛnko; O Nyɛnko bi a!
Yamuyiefo Nokwafo!
Pomfo nyansafo, Kwankyerɛfo;
Ɔyɛ Bambɔfo kɛse!
Tum bɛn na ɔbɛtsew me efi
Nyia ɔdɔ me dɛm yi ho?
Nkwa anaa owu, asaase na hɛll?
Dabi! Meyɛ Nedze daa.","James Grindlay Small, 1817-88."
1900,1:424:1,MHB 424:1,". ME kra, hyira Ewuradze!
Dza ɔwɔ m' mu nyina nka ho,
Hom mboa ma m' gyirama nhyira Ne dzin,
Ɔno a N'adom fi sor.","Isaac Watts, 1674 -1748"
1901,1:424:2,MHB 424:2,". Me kra, hyira Ewuradze!
Mma N'ehumbɔbɔr nntwa m'
Dɛ erennda No ase koraa,
Na nnwu dɛ otsiafo.","Isaac Watts, 1674 -1748"
1902,1:424:3,MHB 424:3,". Ɔno na ɔdze w' bɔn kyɛ w',
Na ɔma wo ahotɔ;
Ɔno na ɔsa wo yarba,
Na ɔma eyɛ babun bio.","Isaac Watts, 1674 -1748"
1903,1:424:4,MHB 424:4,". Ɔma ehiafo ndzepa,
Na ɔma afonafo ahomgye;
Hɛn Wura bobu abɔn atsɛn,
Na obedzi ama abrɛfo","Isaac Watts, 1674 -1748"
1904,1:424:5,MHB 424:5,". Ɔnam Moses do yii
N'akwan ndwuma nwanwa kyerɛe;
Mbom ɔnam No Dɔba do dze
Nokwar na adom mae.","Isaac Watts, 1674 -1748"
1905,1:425:1,MHB 425:1,". ME Nyame Hen,
M’beyi W’ ayɛw,
M’akoma yɛ Wodze,
Mo tum nyinara,
Mber pa nyinara
Medze ma Wo nkotoo.","Henry Francis Lyte, 1796-1847"
1906,1:425:2,MHB 425:2,". Me ndze soɛr daa
Ye w’afamudze;
Me kra, wo so ka ho;
Kɛpem dɛ obia’ a
Bɛtse ndwom no,
Na wͻnye me atow.","Henry Francis Lyte, 1796-1847"
1907,1:425:3,MHB 425:3,". Nyimpa nnyi ahom,
Dɛ ͻbͻtow W’ ndwom;
Sor abͻfo, horn ntow N’ ndwom
Hom hu hɛn Hen
N’ enyimnyam no
Kyɛn dɛ mbrɛ hɛn yehu.","Henry Francis Lyte, 1796-1847"
1908,1:425:4,MHB 425:4,". No nokwar na
N’adom tsim hͻ;
De mbrɛ N’enyimnyam tse,
Kɛpem dɛ akra
Nyina botwa ama N’,
Nye me eyi N’ayɛw.","Henry Francis Lyte, 1796-1847"
1909,1:426:1,MHB 426:1,". HOM Nyame nkowaa,
Hom nda hom Wura edzi,
Hom mbɔ N' dzin nwanwa n'
Wɔ mbea nyinara;
Jesus konyimdzi dzin n'
Hom mma do kɛse;
N'ahendzi yɛ enyimnyam,
'Dzi adze nyina do hen.","Charles Wesley, 1707-88."
1910,1:426:2,MHB 426:2,". Nyame dzi sor hen,
Otum dɛ ɔgye nkwa;
Ɔda ho bɛn hɛn,
Yɛtse Ne nka daa;
Dɔm kukuankoma no 
'Tow konyimdzi ndwom
Aka dɛ nkwagye dzi
Wɔ hɛn Hen Jesus.","Charles Wesley, 1707-88."
1911,1:426:3,MHB 426:3,". Nkwagye nka Nyame a
Ɔtse ahengua n' do!
Hɔn nyina ntseatsea m',
Nhyɛ Ba n' enyimnyam;
Jesus N'ayɛyi no,
'Bɔfo bɔ n' dawur,
Dze hɔn enyim bom famu
Sɔr Eguambaa no.","Charles Wesley, 1707-88."
1912,1:426:4,MHB 426:4,". Wɔmma yɛnsɔr No,
Mfa Nedze mma No;
Enyimnyam na tum,
Nyansa na ahoɔdzen,
Enyidzi na nhyira;
Yɛnye sor abɔfo
Nda N' ase a ɔnnsa da,
Na dɔ a onnyi ewiei.","Charles Wesley, 1707-88."
1913,1:427:1,MHB 427:1,". Ɔbra n' adandan nyina mu, 
Ahokyer nye ahotɔm',
M' akoma nye me gyirama
Beyi me Nyame ayɛw","Nahum Tate, 1652-1715."
1914,1:427:4,MHB 427:4,". Nyame no dɔmtutuw twa hyia 
Atseneneefo tsenabea;
Hɔn a wɔtwer No mboa nyina 
Ɔma hɔn No nkwagye.","Nahum Tate, 1652-1715."
1915,1:427:5,MHB 427:5,". O, bra bɔsɔ No dɔ no hwɛ, 
Na woana bohu dɛ
Hɔn a wɔtwer No nokwar no,
Hɔn na wɔyɛ esiarfo.","Nahum Tate, 1652-1715."
1916,1:427:6,MHB 427:6,". Ahotsewfo, hom nsuro No, 
Na hom nnkosuro hwee bio;
Hom nyɛ No som hom enyigye,
No so bɔhwɛ hom hia.","Nahum Tate, 1652-1715."
1917,1:427:23,MHB 427:23,". M'botuw No nkwagye ho 'kodu 
Dɛ ahokyerfo nyina
Bɔhwɛ m' enya awerɛkyekyer,
Na hɔn yaw ahera.
 
. O nye me nhuhor Ewuradze, 
Ma yɛntonton Ne dzin,
Mefrɛɛ No m'ahokyer mu no,
Ɔbae beyii m' fiir mu.","Nahum Tate, 1652-1715."
1918,1:428:1,MHB 428:1,". M' beyi mo Bɔfo ayɛw nkwaber m', 
Na ber a me ndze bɛyew wum no,
Medze tum kɛse bɛkamfo N':
M'ayɛyi nda nnkotwa mu da,
Nkwa na adwen na ahom wɔ hɔ 'i,
Anaa bɛkyebo wɔ do yi.","Isaac Watts, 1674 -1748"
1919,1:428:2,MHB 428:2,". Siarfo nye nyia n'enyidar twer 
Israel Nyame! Ɔno yɛɛ wim'
Asaase, Po, nye dza ɔwɔm' nyina:
No nokwar tsim hɔ pintsinn daa;
Ɔgye afonafo, ɔhwɛ ehiafo,
Na N'anohoba nnyɛ gyan da.","Isaac Watts, 1674 -1748"
1920,1:428:3,MHB 428:3,". Ewuradze ma furafo hu adze; 
Osuo adwen a ɔatɔ bitsim'
Ɔma tsibowa a ɔnnda asomdwee;
Ɔboa hɔho wɔ fona mu,
Kunafo nye egyanka so
Na ɔdom daduanyi fahodzi.","Isaac Watts, 1674 -1748"
1921,1:428:4,MHB 428:4,". Mibeyi No ayɛw nkwaberm' 
Na ber a me ndze bɛyew wum' no,
Medze tum kɛse bɛkamfo N':
M'ayɛyi nda nnkotwa mu da,
Nkwa na adwen na ahom wɔ hɔ 'i,
Anaa bɛkyebo wɔ do yi.","Isaac Watts, 1674 -1748"
1922,1:429:1,MHB 429:1,". Mo nkwa Nyame, me nda nyina m’
‘M’ahoͻdzen nyina beyi W’ ayɛw;
Mo ndwom nye anapa kan bosoɛr,
Edzi ehurusi anago sum so.","Philip Doddridge, 1702-51."
1923,1:429:2,MHB 429:2,". Sɛ adwendwem sɛɛ m’ahomgye,
Na atseetsee ma m’akoma tu a,
Mebɛma W’ayɛyi ndwom do,
Na ͻbɛbrɛ mo nkrumsi adze.","Philip Doddridge, 1702-51."
1924,1:429:3,MHB 429:3,". Sɛ owu dzi hɛn do konyim
Ma kasa na tum nyina bͻ adzé a,
Dɛw bohwira me nyinsuwa mu,
Akyérɛ me ndaase kɛse no.","Philip Doddridge, 1702-51."
1925,1:429:4,MHB 429:4,". Bér a aperdzi kɛse n’ bͻbͻ adze
Ma mennda ho nnyi wiadze bio n’,
Medze enyigye ndwom no daa
Bɛka ͻsor ndwom no ho daa.","Philip Doddridge, 1702-51."
1926,1:429:5,MHB 429:5,". Ͻrennkyɛr na mesua ndwom bi a
Wͻtow no wͻ sor man no mu,
Na medze dɛw a onnyi kabea esua
Seraph a wͻabͻ Wo ho aprͻw n’.","Philip Doddridge, 1702-51."
1927,1:429:6,MHB 429:6,". Na mudu béa a murunnwu da hͻ a ,
Medze enyigye bɛkamfo ndwuma a
Ͻyɛ dɛw, ma nsɛm a ͻkrͻn so
Bɛgye mbersantsen ahenkyɛw n’.","Philip Doddridge, 1702-51."
1928,1:430:1,MHB 430:1,". JESUS, Wo dɔ kɛse a 'wɔ ma m',
Adwen biara nnso m', gyirama nnka;
Fa me ndaase akoma fam Wo ho,
Ɔwo nkotsee na dzi do hen;
Meyɛ Wodze, Wo nkotsee dze,
Wo so yɛ me daa gyaframee.","Paulus Gerhardt, 1607-76;"
1929,1:430:2,MHB 430:2,". O mma biribiara nntsena me kra m',
Gyedɛ Wo dɔ krɔnn no nkotsee;
O ma dɔ no mfa me koraa,
Me dɛw, m'ahodze, m'ahenkyɛw;
Yi anana gyafirim fi m'akoma m',
Me nyɛe, asɛm na adwen nyɛ dɔ.","Paulus Gerhardt, 1607-76;"
1930,1:430:3,MHB 430:3,". Ao, dɔ nserɛmɛn a ema nkwagye!
Yaw nyina fi W'enyim guan koraa;
Dadwen, 'hoguan na awerɛhow kɔ,
Beebiara a W'ayarsa kan hyerɛn;
Ao Jesu! Mma munnhu hwee koraa,
Nndɔ, nnhwehwɛ hwee dɛ Wo nkotoo.","Paulus Gerhardt, 1607-76;"
1931,1:430:4,MHB 430:4,". Ma mintsiw 'yi dɛ memmberɛ,
Memper nkenya akyɛdze kɛse n';
Dɔnhwer bia 'a sakyer gyaframee
Krɔnkrɔn na sor gya 'i wɔ me kra m';
Mber nyina me dadwen nye dɛ
M'bɔbɔ akoradze krɔnkrɔn n' ho ban.","Paulus Gerhardt, 1607-76;"
1932,1:431:1,MHB 431:1,". NYAME dɔ a ɔkyɛn dɔ nyina,
Sor enyigye, sian asaase do;
Yɛ Wo tsenabea wɔ hɛn mu,
Ma W'ehumbɔbɔr nhyɛ ma;
Jesu, eyɛ mbɔbɔrhu nko,
'Yɛ dɔ mapa a 'nnyi mbanano;
Fa Wo nkwagye bɛsera hɛn,
Hɛn akoma pa biara mu.","Charles Wesley, 1707-88."
1933,1:431:2,MHB 431:2,". Bra, Otumfo, bra bɛgye hɛn,
Ma hɛn nyina nya W'adom;
Bra awerɛfir m', mma nnsan bio,
Mma mmfi W'asɔrfi mu nnkɔ;
Ɔwo na yebehyira Wo daa,
Yɛasom Wo dɛ sor dɔm no,
Yɛabɔ mpaa, yɛakamfo Wo daa,
Enyimnyam ahyɛ W' dɔ ma.","Charles Wesley, 1707-88."
1934,1:431:3,MHB 431:3,". Wie abɔdze fofor nyina yɛ,
Yɛnyɛ esiarfo a yenndzi dzɛm;
Ma yɛnhwɛ Wo nkwagye kɛse n',
Wɔakora n' sɔnn wɔ Wo mu;
Fi enyimnyam m' akɔ enyimnyam mu
Kodu dɛ yɛbɛba sor,
Dze hɛn ahenkyɛw abɛkyerɛ W'
'Hobow, dɔ nye ayɛyi m'.","Charles Wesley, 1707-88."
1935,1:432:1,MHB 432:1,". Me kra, tsie! Ewuradze a; 
W'Agyenkwa na ɔrekasa n';
Tsie Ne ndze; ɔreka dɛ,
Bɔnyɛnyi, ana 'dɔ M' a?","William Cowper, 1731 -1800."
1936,1:432:2,MHB 432:2,". 'Mi na megyee w' fii mpokyerɛm', 
Meyɛɛ wo pira edur;
Eyewee n', mohwehwɛɛ wo;
Memaa wo sum daan ekan.","William Cowper, 1731 -1800."
1937,1:432:3,MHB 432:3,". Na ɔbaatan n'abadaa 
Befi ne ba ho ara da?
Nyew, ɔyɛ a no werɛ befir n';
Emidze, m'bɛkaa wo daa.","William Cowper, 1731 -1800."
