Index,ari,name,verse,title
408,1:42:3,Canticle 42:3,"I remembered | God, and was | troubled : I complained, and my | spirit was | over- | whelmed.",PSALM 77
409,1:42:4,Canticle 42:4,Thou | holdest mine eyes | waking ; I am so troubled | that I | cannot | speak.,PSALM 77
410,1:42:5,Canticle 42:5,I have considered the | days of | old : the | years of | ancient | times.,PSALM 77
411,1:42:6,Canticle 42:6,"I call to remembrance my song in the night, I commune with | mine own | heart : and my | spirit made | diligent | search.",PSALM 77
412,1:42:7,Canticle 42:7,Will the Lord cast | off for | ever? : and | will He be | favourable no | more?,PSALM 77
413,1:42:8,Canticle 42:8,Is   His   mercy   clean | gone   for |ever? : doth   His   promise | fall   for | ever- | more?,PSALM 77
414,1:42:9,Canticle 42:9,Hath God forgotten | to be | gracious? : hath He in anger | shut up His | tender | mercies?,PSALM 77
415,1:42:10,Canticle 42:10,"And I said, This is | my in- | firmity : but I will remember the years of the | right hand | of the most | High.",PSALM 77
416,1:42:11,Canticle 42:11,I will remember the | works of the | Lord : surely I will re- | member Thy | wonders of | old.,PSALM 77
417,1:42:12,Canticle 42:12,I will meditate also of all Thy work and | talk of Thy | doings.,PSALM 77
418,1:42:13,Canticle 42:13,"Thy way, O God, is in the sanctuary, v who is so | great a | God  as our | God?",PSALM 77
419,1:42:14,Canticle 42:14,Thou art the God that | doest | wonders : Thou hast declared Thy | strength a- | mong the | people.,PSALM 77
420,1:42:15,Canticle 42:15,Thou hast with Thine arm re- | deemed Thy | people : the | sons of | Jacob and | Joseph.,PSALM 77
421,1:42:16,Canticle 42:16,"The waters saw Thee, O God, the waters saw Thee | they were | afraid : the | depths | also were | troubled.",PSALM 77
422,1:42:17,Canticle 42:17,The clouds poured out water : v the skies | sent out a | sound : Thine arrows | also | went a- | broad.,PSALM 77
423,1:42:18,Canticle 42:18,The voice of Thy thunder was | in the | heaven : the lightnings lightened the | world: the earth | trembled and | shook.,PSALM 77
424,1:42:19,Canticle 42:19,"Thy way is in the sea, and Thy | path in the great | waters : and Thy | footsteps | are not | known.",PSALM 77
425,1:43:1,Canticle 43:1,HOW amiable  are Thy  taber-nacles O | Lord of | hosts!,PSALM 84
426,1:43:2,Canticle 43:2,"My soul longeth, yea, even faint-eth for the courts of the Lord : my heart and my flesh crieth | out for the | living | God.",PSALM 84
427,1:43:3,Canticle 43:3,"Tea, the sparrow hath found an house, and the swallow a nest for herself , v where she may | lay her | young ; even Thine altars, O Lord of | hosts, my | King, and my | God.",PSALM 84
428,1:43:4,Canticle 43:4,Blessed are they that | dwell in Thy | house : they | will be still | praising | Thee.,PSALM 84
429,1:43:5,Canticle 43:5,Blessed is the man whose | strength is in | Thee : in whose | heart are the | ways of | them.,PSALM 84
430,1:43:6,Canticle 43:6,Who passing through the valley of Baca | make It a | well : the | rain also | filleth the | pools.,PSALM 84
431,1:43:7,Canticle 43:7,They go from | strength to | strength : every one of them In | Zion ap- | peareth before | God.,PSALM 84
432,1:43:8,Canticle 43:8,"O Lord God of hosts, | hear my | prayer : give | ear, O | God of | Jacob.",PSALM 84
433,1:43:9,Canticle 43:9,"Behold, O | God our | shield : and look upon the | face of | Thine a- | nointed.",PSALM 84
434,1:43:10,Canticle 43:10,"For a day in Thy courts is better | than a | thousand : I had rather be a door-keeper in the house of my God, than to | dwell in the | tents of | wickedness.",PSALM 84
435,1:43:11,Canticle 43:11,For the Lord God is a sun and shield ; v the Lord will give | grace and | glory : no good thing will He withhold from | them that | walk up- | rightly.,PSALM 84
436,1:44:1,Canticle 44:1,"BOW down Thine | ear, O | Lord ; hear me for | I am | poor and | needy.",PSALM 86
437,1:44:2,Canticle 44:2,"Preserve my soul, for | I am | holy : O Thou my God, save Thy | servant that | trusteth in | Thee.",PSALM 86
438,1:44:3,Canticle 44:3,"Be merciful unto | me, O | Lord : for | I cry | unto Thee | daily.",PSALM 86
439,1:44:4,Canticle 44:4,"Rejoice the | soul of Thy | servant : for unto Thee, O Lord, do | I lift | up my | soul.",PSALM 86
440,1:44:5,Canticle 44:5,"For Thou, Lord, art good, and ready | to for- | give : and plenteous in mercy unto all | them that | call up- | on Thee.",PSALM 86
441,1:44:6,Canticle 44:6,"Give ear, O Lord, | unto my | prayer : and attend to the I voice of my | supplic- | ations.",PSALM 86
442,1:44:7,Canticle 44:7,In the day of my trouble I will | call upon | Thee : for | Thou wilt | answer | me.,PSALM 86
443,1:44:8,Canticle 44:8,"Among the gods there is none like unto | Thee, O | Lord : neither are there any works like | unto Thy | works.",PSALM 86
444,1:44:9,Canticle 44:9,"All nations whom Thou hast made shall come and worship before | Thee, O | Lord : and shall | glori- | fy Thy | name.",PSALM 86
445,1:44:10,Canticle 44:10,For | Thou art | great : and doest wondrous things: | Thou art | God a- | lone.,PSALM 86
446,1:44:11,Canticle 44:11,"Teach me Thy way, O Lord; v I will | walk in Thy | truth : unite my | heart to | fear Thy | name.",PSALM 86
447,1:44:12,Canticle 44:12,"I will praise Thee, O Lord my God, with | all my | heart : and I will glorify  Thy | name  for | ever- | more.",PSALM 86
448,1:44:13,Canticle 44:13,For great is Thy | mercy to-| ward me : and Thou hast delivered my soul | from the | lowest | hell.,PSALM 86
449,1:44:14,Canticle 44:14,"O God, the proud are risen against me, v and the assemblies of violent men have sought | after my | soul : and | have not | set Thee be- | fore them.",PSALM 86
450,1:44:15,Canticle 44:15,"But Thou, O Lord, art a God | full of com- | passion : and gracious, longsuffering, and | plenteous in | mercy and | truth.",PSALM 86
451,1:45:1,Canticle 45:1,I WILL sing of the mercies of the | Lord  for | ever : with  my mouth will I make known Thy | faithfulness to | all gener- | ations.,PSALM 89
452,1:45:2,Canticle 45:2,"For I have said, Mercy shall be | built up for | ever : Thy faithfulness shalt Thou establish | in the | very | heavens.",PSALM 89
453,1:45:3,Canticle 45:3,"I have made a covenant | with my | chosen : I have | sworn unto | David my | servant,",PSALM 89
454,1:45:4,Canticle 45:4,Thy seed will I es- | tablish for | ever : and build up thy | throne to | all gener- | ations.,PSALM 89
455,1:45:5,Canticle 45:5,"And the heavens shall praise Thy | wonders, O | Lord : Thy faithfulness also in the | congregation | of  the | saints.",PSALM 89
456,1:45:6,Canticle 45:6,For who in the heaven can be compared | unto the | Lord : who among the sons of the mighty can be | likened | unto the | Lord?,PSALM 89
457,1:45:7,Canticle 45:7,God is greatly to be feared in the assembly | of the | saints : and to be had in reverence of all | them that | are a- | bout Him.,PSALM 89
458,1:45:8,Canticle 45:8,"O Lord God of hosts, who is a strong Lord | like unto | Thee : or to Thy | faithfulness | round a- | bout Thee?",PSALM 89
459,1:45:9,Canticle 45:9,"Thou rulest the raging | of the I sea : when the waves thereof a-| rise, Thou | stillest | them.",PSALM 89
460,1:45:10,Canticle 45:10,"Thou hast broken Rahab in pieces, as | one that is | slain : Thou hast scattered Thine | enemies with | Thy strong | arm.",PSALM 89
461,1:45:11,Canticle 45:11,"The heavens are Thine, the earth | also is | Thine : as for the world and the fullness thereof, | Thou hast | founded | them.",PSALM 89
462,1:45:12,Canticle 45:12,The north and the south | Thou hast ere- | ated them : Tabor and Hermon | shall re- | Joice in Thy | name.,PSALM 89
463,1:45:13,Canticle 45:13,"Thou hast a | mighty | arm : strong is Thy hand, and | high is | Thy right | hand.",PSALM 89
464,1:45:14,Canticle 45:14,Justice and Judgement are the habitation | of Thy | throne : mercy and truth shall | go be- | fore Thy | face.,PSALM 89
465,1:45:15,Canticle 45:15,"Blessed is the people that know the | Joyful | sound : they shall walk, O | Lord, in the | light of Thy | coun-tenance.",PSALM 89
466,1:45:16,Canticle 45:16,In Thy name shall they re-| joice all the | day : and in Thy righteousness | shall they | be ex- | alted.,PSALM 89
467,1:45:17,Canticle 45:17,For Thou art the glory | of their | strength : and in Thy favour our | horn shall | be ex- | alted.,PSALM 89
468,1:46:1,Canticle 46:1,"LORD,   Thou  hast | been   our | dwelling-place : in | all | gen-er- | ations.",PSALM 90
469,1:46:2,Canticle 46:2,"Before the mountains were brought forth, or ever Thou hadst formed the | earth and the | world : even from everlasting to ever- | lasting, | Thou art | God.",PSALM 90
470,1:46:3,Canticle 46:3,"Thou turnest | man to de-| struc-tion ; and sayest, Re-| turn, ye | children of | men.",PSALM 90
471,1:46:4,Canticle 46:4,For a thousand years in Thy sight are but as yesterday | when it is | past : and | as a | watch in the | night.,PSALM 90
472,1:46:5,Canticle 46:5,Thou carrlest them away as with a flood ; v they | are as a | sleep : in the morning they are like | grass which | groweth | up.,PSALM 90
473,1:46:6,Canticle 46:6,"In the morning it flourisheth, and | groweth | up : in the evening | it s cut | down, and | wthereth.",PSALM 90
474,1:46:7,Canticle 46:7,For we are consumed | by Thine | anger : and | by Thy | wrath are we | troubled.,PSALM 90
475,1:46:8,Canticle 46:8,Thou hast set our lnlqul- | ties be- | fore Thee : our secret | sins In the | light of Thy | countenance.,PSALM 90
476,1:46:9,Canticle 46:9,For all our days are passed a- | way in Thy | wrath : we spend our | years as a | tale that is | told.,PSALM 90
477,1:46:10,Canticle 46:10,"The days of our years are three-score years and ten; and if by reason of strength they be | four-score | years : yet Is their strength labour and sorrow; v for it is soon cut | off, and we | fly a- | way.",PSALM 90
478,1:46:11,Canticle 46:11,"Who knoweth the | power of Thine | anger? :  even according to Thy | fear, so | is Thy | wrath.",PSALM 90
479,1:46:12,Canticle 46:12,So teach us to | number our | days : that we may ap- | ply our | hearts unto | wisdom.,PSALM 90
480,1:46:13,Canticle 46:13,"Return, O | Lord, how | long? : and let it re- | pent Thee con- | cern-ing Thy | servants.",PSALM 90
481,1:46:14,Canticle 46:14,O satisfy us early | with Thy | mercy : that we may re-| Joice and be | glad all our | days.,PSALM 90
482,1:46:15,Canticle 46:15,Make us glad according to the days wherein | Thou hast af- | flicted us : and the | years wherein | we have seen | evil.,PSALM 90
483,1:46:16,Canticle 46:16,Let Thy work appear | unto Thy | servants : and Thy | glory | unto their | children.,PSALM 90
484,1:47:1,Canticle 47:1,HE that dwelleth in the secret place | of the most | High  :shall abide under the | shadow of | the Al- | mighty.,PSALM 91
485,1:47:2,Canticle 47:2,"I will say of the Lord, He is my refuge | and my | fortress : my | God in | Him will I | trust.",PSALM 91
486,1:47:3,Canticle 47:3,Surely He shall deliver thee from the | snare of the | fowler : and | from the | noisome | pestilence.,PSALM 91
487,1:47:4,Canticle 47:4,"He shall cover thee with His feathers, and under His | wings shalt thou | trust : His truth shall | be thy | shield and | buckler.",PSALM 91
488,1:47:5,Canticle 47:5,Thou shalt not be afraid for the | terror by | night : nor for the | arrow that | fiieth by | day;,PSALM 91
489,1:47:6,Canticle 47:6,Nor for the pestilence that | walketh in | darkness : nor for the des- | tructlon that | wasteth at | noonday.,PSALM 91
490,1:47:7,Canticle 47:7,"Because thou hast made the Lord, which | is my | refuge : even the most | High, thy | habit- | ation;",PSALM 91
491,1:47:8,Canticle 47:8,There shall no | evil be- | fall thee : neither shall any | plague come | nigh thy | dwelling.,PSALM 91
492,1:47:9,Canticle 47:9,For He shall give His angels charge | over | thee : to | keep thee in | all thy | ways.,PSALM 91
493,1:47:10,Canticle 47:10,They shall bear thee | up in their | hands : lest thou dash thy | foot a- | gainst a | stone.,PSALM 91
494,1:47:11,Canticle 47:11,Thou shalt tread upon the | Hon and | adder : the young Hon and the dragon shalt thou | trample | under | feet.,PSALM 91
495,1:47:12,Canticle 47:12,"Because he hath set his love upon Me, v  therefore will | I de- | liver him : I will set him on high, be- | cause he hath | known My | name.",PSALM 91
496,1:47:13,Canticle 47:13,"He shall call upon Me, and | I will | answer him : I will be with him in trouble;  v  I will de-| liver him, and | honour | him.",PSALM 91
497,1:48:1,Canticle 48:1,"IT is   a   good   thing   to   give thanks | unto  the | Lord : and to sing praises | unto Thy | name, O most | High :",PSALM 92
498,1:48:2,Canticle 48:2,"To show forth Thy loving-kind-ness | in the | morning : and Thy | faithfulness | every | night,",PSALM 92
499,1:48:3,Canticle 48:3,"Upon an instrument of ten strings, and up- | on the | psaltery : upon the | harp with a | solemn | sound.",PSALM 92
500,1:48:4,Canticle 48:4,"For Thou, Lord, hast made me glad | through Thy | work : I will | triumph in the | works of Thy | hands.",PSALM 92
501,1:48:5,Canticle 48:5,"O Lord, how | great are Thy | works | : and Thy | thoughts are | very | deep.",PSALM 92
502,1:48:6,Canticle 48:6,A brutish man | knoweth | not: neither | doth a fool | understand | this.,PSALM 92
503,1:48:7,Canticle 48:7,"When the wicked spring as the grass, and when all the workers of in- | iquity do | flourish : It is that they shall | be des- | troyed for | ever :",PSALM 92
504,1:48:8,Canticle 48:8,But | Thou | Lord : art most | high for | ever- | more.,PSALM 92
505,1:48:9,Canticle 48:9,The righteous shall flourish | like the | palm-tree : he shall | grow like a | cedar in | Lebanon.,PSALM 92
506,1:48:10,Canticle 48:10,Those that be planted in the | house of the | Lord : shall | flourish in the | courts of our | God.,PSALM 92
507,1:48:11,Canticle 48:11,They shall still bring forth | fruit in old | age : they | shall be | fat and | flourishing;,PSALM 92
508,1:49:1,Canticle 49:1,"THE Lord reigneth, He is clothed with  majesty; the  Lord is clothed with strength, wherewith He hath | girded Him- | self : the world also is established, | that it | cannot he | moved.",PSALM 93
509,1:49:2,Canticle 49:2,Thy throne is es- | tablished of | old : Thou | art from | ever- | lasting.,PSALM 93
510,1:49:3,Canticle 49:3,"The floods have lifted up, O Lord,the floods have lifted | up their | voice : the | floods lift | up their | waves.",PSALM 93
511,1:49:4,Canticle 49:4,"The Lord on high is mightier than the noise of | many | waters : yea, than the | mighty | waves of the | sea.",PSALM 93
512,1:50:1,Canticle 50:1,THE   Lord  reigneth; v  let  the | earth re- | joice : let the mul-titude of | isles be | glad there- | of.,PSALM 97
513,1:50:2,Canticle 50:2,Clouds and darkness are | round about | Him : righteousness and Judgement are the habi- | tation | of His | throne.,PSALM 97
514,1:50:3,Canticle 50:3,"A  fire  goeth  before Him,and burneth up His enemies | round a- | bout.",PSALM 97
515,1:50:4,Canticle 50:4,"His  lightnings enlightened the | world : the earth | saw, and | trem-bled.",PSALM 97
516,1:50:5,Canticle 50:5,The hills melted like wax at the | presence of the | Lord : at the | presence of the | Lord of the whole | earth.,PSALM 97
517,1:50:6,Canticle 50:6,The heavens de- | clare His | right-eousness : and all the | people | see His | glory.,PSALM 97
518,1:50:7,Canticle 50:7,"Confounded be all they that serve | graven | images : that boast themselves of Idols : | worship Him, | all ye | gods.",PSALM 97
519,1:50:8,Canticle 50:8,"Zion | heard, and was | glad : and the daughters of Judah rejoiced be-| cause of Thy | judgements, O | Lord.",PSALM 97
520,1:50:9,Canticle 50:9,"For Thou, Lord, art high above | all the | earth : Thou art exalted | far a-| bove all | gods.",PSALM 97
521,1:50:10,Canticle 50:10,"Ye that love the Lord, hate evil;  He preserveth the | souls of His | saints: He delivereth them | out of the | hand of the | wicked.",PSALM 97
522,1:50:11,Canticle 50:11,Light is | sown for the | right-eous : and  gladness | for the | up-right in | heart.,PSALM 97
523,1:51:1,Canticle 51:1,"BLESS  the Lord, I O my | soul : and  all that is within me, | bless His | holy | name.",PSALM 103
524,1:51:2,Canticle 51:2,"Bless the Lord, | O my | soul : and for- | get not | all His | benefits :",PSALM 103
525,1:51:3,Canticle 51:3,Who forgiveth | all thine in-| iquities : who | healeth | all thy dis-| eases;,PSALM 103
526,1:51:4,Canticle 51:4,Who redeemeth thy | life from des- | truction : who crowneth thee with loving- | kindness and | tender | mercies;,PSALM 103
527,1:51:5,Canticle 51:5,Who satlsfleth thy | mouth with good | things : so that thy | youth is re- | newed like the | eagle's.,PSALM 103
528,1:51:6,Canticle 51:6,The Lord executeth righteous-| ness and | judgement : for | all that | are op- | pressed.,PSALM 103
529,1:51:7,Canticle 51:7,He made known His | ways unto | Moses : His acts | unto the | children of | Israel.,PSALM 103
530,1:51:8,Canticle 51:8,"The Lord is | merciful and | gracious : slow to | anger, and | plen-teous in | mercy.",PSALM 103
531,1:51:9,Canticle 51:9,He will not | always | chide : neither will He | keep His | anger for | ever.,PSALM 103
532,1:51:10,Canticle 51:10,He hath not dealt with us | after our | sins : nor rewarded us ac- | cording to | our in- | iquities.,PSALM 103
533,1:51:11,Canticle 51:11,For as the heaven is high a-| bove the | earth : so great is His | mercy toward | them that | fear Him.,PSALM 103
534,1:51:12,Canticle 51:12,As far as the east is | from the | west : so far hath He re- | moved our trans- | gressions | from us.,PSALM 103
535,1:51:13,Canticle 51:13,Like as a father | pitieth his | children : so the Lord | pitieth | them that | fear Him.,PSALM 103
536,1:51:14,Canticle 51:14,For   He | knoweth   our | frame : He re- | membereth that | we are | dust.,PSALM 103
537,1:51:15,Canticle 51:15,"As for man, his | days are as | grass : as a | flower of the | field, so he | flourisheth.",PSALM 103
538,1:51:16,Canticle 51:16,"For the wind passeth over it, and | it is | gone : and the place there- | of shall | know it no | more.",PSALM 103
539,1:51:17,Canticle 51:17,But the mercy of the Lord is from everlasting to everlasting upon | them that | fear Him ; and His righteousness | unto | children's | children;,PSALM 103
540,1:51:18,Canticle 51:18,To such as | keep His | covenant : and to those that remember | His com- | mandments to | do them.,PSALM 103
541,1:51:19,Canticle 51:19,The Lord hath prepared His | throne in the | heavens : and His kingdom | ruleth | over | all.,PSALM 103
542,1:51:20,Canticle 51:20,"Bless the Lord, ye His angels, that ex-| eel in | strength : that do His commandments, hearkening | unto the | voice of His | word.",PSALM 103
543,1:51:21,Canticle 51:21,"Bless ye the Lord, all | ye His | hosts : ye ministers of | His, that | do His | pleasure :",PSALM 103
544,1:52:1,Canticle 52:1,"BLESS  the Lord, | O my | soul : O   Lord   my   God,   Thou   art very great;  Thou art | clothed with | honour and | majesty.","PSALM 104. 1-4, 24, 31-35."
545,1:52:2,Canticle 52:2,Who coverest Thyself with light as | with a | garment : who stretchest out the | heavens | like a | curtain :,"PSALM 104. 1-4, 24, 31-35."
546,1:52:3,Canticle 52:3,Who layeth the beams of His chambers | in the | waters : who maketh the clouds His chariot: v who walketh up-| on the | wings of the | wind:,"PSALM 104. 1-4, 24, 31-35."
547,1:52:4,Canticle 52:4,Who maketh His | angels | spirits : His | ministers a | flaming | fire :,"PSALM 104. 1-4, 24, 31-35."
548,1:52:5,Canticle 52:5,"O Lord, how manifold | are Thy | works | : in wisdom hast Thou made them all,* the | earth is | full of Thy | riches.","PSALM 104. 1-4, 24, 31-35."
549,1:52:6,Canticle 52:6,The glory of the Lord shall en-| dure for | ever : the | Lord shall re-| joice in His | works.,"PSALM 104. 1-4, 24, 31-35."
550,1:52:7,Canticle 52:7,"He looketh on the | earth, and it | trembleth : He | toucheth the hills, | and they | smoke.","PSALM 104. 1-4, 24, 31-35."
551,1:52:8,Canticle 52:8,I will sing unto the Lord as | long as I | live : I will sing praise to my God | while I | have my | being.,"PSALM 104. 1-4, 24, 31-35."
552,1:52:9,Canticle 52:9,My meditation of Him | shall be | sweet : I | will be | glad in the | Lord.,"PSALM 104. 1-4, 24, 31-35."
553,1:53:1,Canticle 53:1,"PRAISE | ye the | Lord :  I will praise the Lord with  my whole heart, in the assembly of the upright, and | in the | congre-| ga-tion.",PSALM 111
554,1:53:2,Canticle 53:2,The works of the | Lord are | great : sought out of all | them that have | pleasure there- | in.,PSALM 111
555,1:53:3,Canticle 53:3,His work is | honourable and | glorious : and His | righteousness en- | dureth for | ever.,PSALM 111
556,1:53:4,Canticle 53:4,He hath made His wonderful works to | be re- | membered : the Lord is | gracious and | full of com-| passion.,PSALM 111
557,1:53:5,Canticle 53:5,He hath given meat unto | them that | fear Him : He will ever be | mindful | of His | covenant.,PSALM 111
558,1:53:6,Canticle 53:6,He hath showed His people the | power of His | works : that He may give them the | heritage | of the | heathen.,PSALM 111
559,1:53:7,Canticle 53:7,The works of His hands are| verity and | Judgement : all | His com- | mandments are | sure.,PSALM 111
560,1:53:8,Canticle 53:8,They stand fast for | ever and | ever : and are | done in | truth and. up | rightness.,PSALM 111
561,1:53:9,Canticle 53:9,Be sent redemption | unto His |people : He hath commanded His covenant for ever ; v holy and | reverend | is His | name.,PSALM 111
562,1:54:1,Canticle 54:1,"PRAISE | ye the | Lord : Blessed is the man that feareth the Lord, v that  delighteth | greatly in | His com- | mandments.",PSALM 112
563,1:54:2,Canticle 54:2,"His seed shall be | mighty upon | earth : the generation of the | up-right | shall be | blessed.

3.Wealth and riches shall | be in his | house : and his | righteousness en-| dureth for | ever.",PSALM 112
564,1:54:4,Canticle 54:4,"Unto the upright there ariseth | light in the | darkness : he is gracious, and | full of com- | passion, and | righteous.",PSALM 112
565,1:54:5,Canticle 54:5,"A good man showeth | favour, and | lendeth : he will | guide his af- | fairs with dis- | cretion.",PSALM 112
566,1:54:6,Canticle 54:6,Surely he shall not be | moved for | ever : the righteous shall be in | ever- | lasting re- | membrance.,PSALM 112
567,1:54:7,Canticle 54:7,"He shall not be afraid of | evil | tiding:  his heart is fixed, | trusting | in the | Lord.",PSALM 112
568,1:54:8,Canticle 54:8,"His heart is established, he shall | not be a-| fraid : until he see his de- | sire up- | on his | enemies.",PSALM 112
569,1:54:9,Canticle 54:9,"He hath dispersed, he hath given to the poor; his righteousness en- | dureth for | ever ; his horn shall | be ex- | alted with | honour.",PSALM 112
570,1:55:1,Canticle 55:1,I | LOVE the I Lord : because He hath heard my | voice and my |suppli- | cations.,PSALM 116
571,1:55:2,Canticle 55:2,Because He hath inclined His| ear unto | me : therefore will I call upon | Him as | long as I | live.,PSALM 116
572,1:55:3,Canticle 55:3,The sorrows of death | com-passed | me : and the pains of hell gat hold upon me : | I found | trouble and | sorrow.,PSALM 116
573,1:55:4,Canticle 55:4,"Then called I upon the | name of the | Lord : O Lord, I be- | seech Thee, de- | liver my | soul.",PSALM 116
574,1:55:5,Canticle 55:5,"Gracious is the Lord, and' righteous;  yea, our God is | merci- | ful.",PSALM 116
575,1:55:6,Canticle 55:6,"The Lord preserveth the simple ; I was brought | low, and He | helped | me.",PSALM 116
576,1:55:7,Canticle 55:7,"Return  unto  thy  rest, | O   my | soul : for    the | Lord    hath    dealt | bountifully | with thee.",PSALM 116
577,1:55:8,Canticle 55:8,"For Thou hast delivered my | soul from | death : mine eyes from | tears, and my | feet from | falling.",PSALM 116
578,1:55:9,Canticle 55:9,I will walk before the Lord in- the | land of the | living.,PSALM 116
579,1:55:10,Canticle 55:10,"I  believed, | therefore | have I | spoken : I was | greatly af- | flicted.",PSALM 116
580,1:55:11,Canticle 55:11,I said in my haste  All | men are | liars.,PSALM 116
581,1:55:12,Canticle 55:12,What shall I render | unto the | Lord : for | all His | benefits | toward me?,PSALM 116
582,1:55:13,Canticle 55:13,I will take the | cup of sal-| vation : and | call upon the | name of the | Lord.,PSALM 116
583,1:55:14,Canticle 55:14,"I will pay my vows unto the Lord, now in the presence of | all His | people.",PSALM 116
584,1:55:15,Canticle 55:15,Precious in the sight of the| Lord is the | death of His | saints.,PSALM 116
585,1:55:16,Canticle 55:16,"O Lord, truly | I am Thy | ser-vant : I am Thy servant, and the son of Thine handmaid : | Thou hast | loosed my | bonds.",PSALM 116
586,1:55:17,Canticle 55:17,I will offer to Thee the sacri- | fice of | thanksgiving ; and will | call upon the | name of the | Lord.,PSALM 116
587,1:55:18,Canticle 55:18,"1 will pay my vows | unto the | Lord : now in the | presence of | all His | people,",PSALM 116
588,1:56:1,Canticle 56:1,THE Lord is my | strength and |song  : and | is become | my sal- | vation.,"PSALM 118. 14-28, 28-29."
589,1:56:2,Canticle 56:2,The voice of rejoicing and sal-vation is in the tabernacles | of the | righteous : the right | hand of the | Lord doeth | valiantly.,"PSALM 118. 14-28, 28-29."
590,1:56:3,Canticle 56:3,The right hand of the | Lord is ex- | alted : the right | hand of the | Lord doeth | valiantly.,"PSALM 118. 14-28, 28-29."
591,1:56:4,Canticle 56:4,"I shall not | die, but | live : and de- | clare the | works of the | Lord.","PSALM 118. 14-28, 28-29."
592,1:56:5,Canticle 56:5,The Lord hath | chastened me | sore i but  He hath not given me | over | unto | death.,"PSALM 118. 14-28, 28-29."
593,1:56:6,Canticle 56:6,"Open to me the | gates of | right-eousness ; I will go Into them, and | I will | praise the | Lord :","PSALM 118. 14-28, 28-29."
594,1:56:7,Canticle 56:7,This gate of the | Lord : into ] which the | righteous shall | enter.,"PSALM 118. 14-28, 28-29."
595,1:56:8,Canticle 56:8,I will praise Thee for | Thou hast | heard me : and I art become | my sal- | vation.,"PSALM 118. 14-28, 28-29."
596,1:56:9,Canticle 56:9,The stone which the | builders re- | fused : is become the | head-stone | of the | corner.,"PSALM 118. 14-28, 28-29."
597,1:56:10,Canticle 56:10,This | is the Lord's | doing : it is | marvellous | in our | eyes.,"PSALM 118. 14-28, 28-29."
598,1:56:11,Canticle 56:11,This is the day which the | Lord hath | made : we will re- | joice and be | glad in | it.,"PSALM 118. 14-28, 28-29."
599,1:56:12,Canticle 56:12,"Save now, I be- | seech Thee, O | Lord : O Lord, I be-| seech Thee, | send now pros- | perity.","PSALM 118. 14-28, 28-29."
600,1:56:13,Canticle 56:13,Blessed be he that cometh in the | name   of   the | Lord : we   have blessed you | out of the | house of the | Lord.,"PSALM 118. 14-28, 28-29."
601,1:56:14,Canticle 56:14,"Thou art my God, and I | will | praise Thee : Thou art my | God, I | will ex- | alt Thee.","PSALM 118. 14-28, 28-29."
602,1:57:1,Canticle 57:1,"I WILL lift up mine eyes unto the hills, from    whence | cometh my | help.",PSALM 121
603,1:57:2,Canticle 57:2,My help cometh from the | Lord which made | heaven and | earth.,PSALM 121
604,1:57:3,Canticle 57:3,He will not suffer thy | foot to be | moved : He that | keepeth thee | will not | slumber.,PSALM 121
605,1:57:4,Canticle 57:4,"Behold, He that | keepeth | Israel : shall | neither | slumber nor | sleep.",PSALM 121
606,1:57:5,Canticle 57:5,The | Lord is thy | keeper : the Lord is thy | shade upon | thy right | hand.,PSALM 121
607,1:57:6,Canticle 57:6,The sun shall not smite thee by' day nor the | moon by | night.,PSALM 121
608,1:57:7,Canticle 57:7,The Lord shall preserve thee from all evil | He shall pre-| serve thy | soul.,PSALM 121
609,1:58:1,Canticle 58:1,"I WAS glad when they | said unto | me, : Let us go | into the | house of the | Lord.",PSALM 122
610,1:58:2,Canticle 58:2,"Our feet shall stand with-| in thy | gates, : O | Jer- | usal- | em.",PSALM 122
611,1:58:3,Canticle 58:3,Jerusalem Is builded | as a | city : that | is com-J pact to- | gether :,PSALM 122
612,1:58:4,Canticle 58:4,"Whither the tribes go up, the tribes of the Lord, unto the | testimony of  | Israel, : to give thanks | unto the | name of the | Lord.",PSALM 122
613,1:58:5,Canticle 58:5,"For there are set | thrones of  | Judgement, ; the | thrones of the | house of | David.",PSALM 122
614,1:58:6,Canticle 58:6,Pray for the peace of Jerusalem; they shall | prosper that | love thee.,PSALM 122
615,1:58:7,Canticle 58:7,"Peace be within thy walls, and pros- | perity with- | in thy | palaces.",PSALM 122
616,1:58:8,Canticle 58:8,"For my brethren and companions' Bakes, I will  now  say, ] Peace  be with-] In thee :",PSALM 122
617,1:59:1,Canticle 59:1,"OUT | of the | depths : have I | cried unto | Thee, O | Lord.",PSALM 130
618,1:59:2,Canticle 59:2,"Lord, | hear my | voice : Let Thine ears be attentive to the | voice of my | suppli-| cations.",PSALM 130
619,1:59:3,Canticle 59:3,"If  Thou,  Lord,  shouldest  mark iniquities,  O   |   Lord,   who   shall   | stand?",PSALM 130
620,1:59:4,Canticle 59:4,"But  there  is  forgiveness  with | Thee, that Thou | mayest be | feared.",PSALM 130
621,1:59:5,Canticle 59:5,"I wait for the Lord, my | soul doth | wait : and | in His | word do I | hope.",PSALM 130
622,1:59:6,Canticle 59:6,"My Soul waiteth for the Lord more than they that | watch for the | morning : I  say, more than | they that | watch for the | morning.",PSALM 130
623,1:59:7,Canticle 59:7,"Let Israel | hope in the | Lord : for with the Lord there is mercy, and with | Him is | plenteous re- | demption.",PSALM 130
