Index,ari,name,verse,title
614,1:159:2,CAN 159:2,". Etumfo nye akɛsefo 
Rotwe hɔn dɔm wɔ akono,
Wɔbɔkɔ wo ntoa awerɛfirm';
 	Weɔn na sɔr.","Charlotte Elliott, 1789-1871."
615,1:159:3,CAN 159:3,". Fa wo sor akodze n' mia; 
Ma ɔnhyɛ wo daa nyina;
Ɔtamfo n' rehyɛ w' atsɛw:
                    Weɔn na sɔr.","Charlotte Elliott, 1789-1871."
616,1:159:4,CAN 159:4,". Tsie hɔn a woedzi konyim n'  
Wɔrohwɛ mbrɛ isi ko;
Hɔn nyina yɛ ano kor se:
                    Weɔn na sɔr.","Charlotte Elliott, 1789-1871."
617,1:159:5,CAN 159:5,". Nkanka tsie w' Ewuradze, 
Ɔno a edɔ dɛ itsie n';
Fa N'asɛm sie w'akomam':
                    Weɔn na sɔr.","Charlotte Elliott, 1789-1871."
618,1:160:1,CAN 160:1,". Ao o, m'afɛ! hom nhwɛ frankaa
Rinyam wɔ sor hɔ!
Afei nkyidɔm riyi hɔnho,
Konyim abɛm hɛn.

      Wontsim aban n', na mereba,
      Jesus rinyam nsa;
      Wɔnto ano nse n' sor hɔ dɛ,
      W'adaworom yetsim n'.","Philip Bliss, 1836-76."
619,1:160:2,CAN 160:2,". Hwɛ dɔmtutuw a wɔreba,
Abɔnsam dzi kan:
Akatakyi rohwe ase,
Mbanyinndam pέ etu!","Philip Bliss, 1836-76."
620,1:160:3,CAN 160:3,". Hwɛ, konyim frankaa no rinyam!
Tsie, abɛn rehɛn,
Yɛdze hɛn Hen dzin bedzi nyim
Wɔ adɔm nyina do.","Philip Bliss, 1836-76."
621,1:161:1,CAN 161:1,". Wɔnko! wɔnko nyi dɔm, Jesus
nsordaafo,
Wɔntwer N'ehumbɔbɔr,
wɔntwer Nanosɛm;
Wɔmma Nsempa frankaa n' do
wɔ wim' nkyerɛ;
Wɔntrɛ mu daa ma aman n-
hwɛ ne fɛw.
Wɔnko nyi dɔm! ako-mbarimba,
Wɔnko! gyedɛ hom dzi konyim,
Wɔnko nyi dɔm! mma
wonngyaam' da;
Na ahomgye n' ayɛ homdze.",Unknown
622,1:161:2,CAN 161:2,". Sɛ ngyata na yɛbɛnye hɔn
ehyia mpo a,
Yerinngyina gyede Zion
abowano;
Daa nyina yɛhom do yɛkɔ hen
enyim,
Kodu Jordan do mbrɛ hɛn enyi
tua fie n'.
Wɔnko nyi dɔm! ako-mbarimba,
Wɔnko! gyedɛ hom dzi konyim,
Wɔnko nyi dɔm! mma
wonngyaam' da;
Na ahomgye n' ayɛ homdze.",Unknown
623,1:161:3,CAN 161:3,". Wɔnko! wɔnko nyi dɔm,
mbeamudua ho dɔm,
Wɔmpow enyigye na fona nyɛ
hom fɛw;
Wommiamia hom ntoa mu,
mmintsim hom mfowa yie;
Wondzi nyim ara nkɔ, wonko
mma hɛn Wura.
Wɔnko nyi dɔm! ako-mbarimba,
Wɔnko! gyedɛ hom dzi konyim,
Wɔnko nyi dɔm! mma
wonngyaam' da;
Na ahomgye n' ayɛ homdze.",Unknown
624,1:162:1,CAN 162:1,". Mma nngyaa mu mma ngyigye
Na ngyaamu yɛ bɔn,
Konyim kor bɔboa w' ma
Eedzi nyim bi so;
Ko mbarimbam' kɔ w'enyim
Hom w'apɛdze do,
Hwɛ Jesus ara daa,
Ɔdze w' bokodu.
Bisa Agyenkwa no hɔ mboa,
Ahoɔdzen nye akomatɔmu;
Ɔpe dɛ obɔboa wo,
Ɔdze w' bokodu.",Unknown
625,1:162:2,CAN 162:2,". Gyaa mfɛfo bɔn agor,
Gyaa kasa bɔn nyina;
Dzi Nyame Ne dzin nyi,
Na mmfa nndzi agor;
Dwen na ma w'enyi mber,
Yɛ adɔyɛ, dzi nokwar;
Hwɛ Jesus ara daa,
Ɔdze w' bokodu.
Bisa Agyenkwa no hɔ mboa,
Ahoɔdzen nye akomatɔmu;
Ɔpe dɛ obɔboa wo,
Ɔdze w' bokodu.",Unknown
626,1:163:1,CAN 163:1,". HƐN Nyame yɛ abankɛse
Akokyɛm nye akodze,
Amandze aba hɛn do dze,
Naaso ɔgye No nkorɔfo,
Tamfo n' rohwehwɛ hɛn,
Ɔpɛ hɛn mbusu pa;
Na no tum so ɔso,
Ndaadaa pii na ɔdze ko
Obi nnsɛ no wiadze ha.","Martin Luther, 1483-1546."
627,1:163:2,CAN 163:2,". Nyimpa ahoɔdzen dze osuar,
Ɔnnkyɛr na yɛahwe ase;
Hɛn Gyefo nye Ɔbarimba a
Nyame eyi N' esi hɔ,
Epɛ ehu Ne dzin?
Wɔfrɛ No Jesus Christ,
Edɔm Ewuradze
No domankoma Ba;
Ne nsamu na konyimdzi wɔ.","Martin Luther, 1483-1546."
628,1:163:3,CAN 163:3,". Sɛ mbɔnsam ahyɛ wiadze ma
Rohwehwɛ amen hɛn a,
Mma hom mma hɛn bo nntu koraa
Wonnkutum afa hɛn do,
Ma abɔnsam no bo mfuw,
Ɔnyɛ n'enyim kusuww;
Onnkotum ayɛ hwee,
Woebu no fɔ dada;
Asɛm kor bɔhwe n' ase.","Martin Luther, 1483-1546."
629,1:164:1,CAN 164:1,". Tsetse Bo a wɔpaae maa me, 
Ma munguan nhunta Wo mu;
Ma nsu no nye bɛgya n' a
Ofi Wo mfem' repem no,
Ɔnyɛ bɔn edufanu,
Ɔmpa m' fɔ, ɔnsan mo ho.","Augustus Montague Toplady, 1740-78."
630,1:164:2,CAN 164:2,". Sɛ me nyinsu kyi daa mpo, 
Sɛ mo mbɔdzen nngow da mpo,
Yinom nnkotum bɔn wer tɔ;
Gyefo nye Wo nkotonoo:
Me nsam' nnyi akatua bi,
Metetar Wo mbeamudua n'.","Augustus Montague Toplady, 1740-78."
631,1:165:1,CAN 165:1,". Asomdwee pa, wɔ bɔn wiadze yi mu? 
Jesus bɔgya ɔwasa asomdwee.","Edward Henry Bickersteth, 1825-1906."
632,1:165:2,CAN 165:2,". Asomdwee pa, dwumadzi akyer do yi? 
Ebɛyɛ Jesus Ne pɛ nye ahomgye.","Edward Henry Bickersteth, 1825-1906."
633,1:165:3,CAN 165:3,". Asomdwee pa, yaw etwa ehyia hɛn yi? 
Jesus No bom' asomdwee ara nko.","Edward Henry Bickersteth, 1825-1906."
634,1:165:4,CAN 165:4,". Asomdwee pa, adɔfo apetse yi? 
Jesus kora hɛn do yi, hwee nnkɛyɛ hɛn.","Edward Henry Bickersteth, 1825-1906."
635,1:165:5,CAN 165:5,". Asomdwee pa, yennyim hɛn ndaamba yi? 
Yenyim Jesus, na ɔtse ahengua n' do.","Edward Henry Bickersteth, 1825-1906."
636,1:165:6,CAN 165:6,". Asomdwee pa, wu gyegye hɛn do yi? 
Jesus apansam wu na no tum nyina.","Edward Henry Bickersteth, 1825-1906."
637,1:166:1,CAN 166:1,". Onyame dua kwan sunsum mu 
Na ɔyɛ N'anwanwadze;
Ɔdze N'anamɔn taataa pom',
Ɔko ehum do nantsew.","William Cowper, 1731 -1800."
638,1:166:2,CAN 166:2,". Asaase no bun mu noho, 
Ɔdze nyansa nwanwa
Kora Ne nhyehyɛɛ pa a ɔsom bo n',
Ɔyɛ dza Noara pɛ.","William Cowper, 1731 -1800."
639,1:166:3,CAN 166:3,". Esiarfo a hom suro, hom nnhyɛ ahom, 
Ifua a hom suro n' kɛse n',
Mbɔbɔrhu ma, na ɔbɛpaa
Nhyira egu hom do.","William Cowper, 1731 -1800."
640,1:166:4,CAN 166:4,". Mma hom mmfa hom nyimpa-dwen mmbua 
Nyame, hom ntwer N'adom,
Ber a ɔaka N'enyim esi n'
Na N'ano serew hyɛm'","William Cowper, 1731 -1800."
641,1:166:5,CAN 166:5,". No botae bɛber ntsɛmara, 
Ɔbɛhan mber nyina;
Kukuduuduw n' yɛ wen mpo a,
Nhyiren n' botu huam pa.","William Cowper, 1731 -1800."
642,1:167:1,CAN 167:1,". Wo kwan a; nnyɛ medze, 
Sɛ no mu kadoo mpo a,
Wankasa gye m' taataa;
Kyerɛ m' kwan a mundua mu.
No mu ye o, no mu muo o,
Ɔnoara na oye;
Ɔkyeakyea o, ɔtsen o,
Wɔdze kɔ W'ahomgyem'.","Horatius Bonar, 1808-89."
643,1:167:2,CAN 167:2,". Mennkɛfa dza mepɛ; 
Wɔse m' mpo a mennkɛfa:
Mo Wura, Woara, fa ma m'
Na ɔayɛ kwan pa ama m'.
Ɔman a mohwehwɛ n'
Wodze a; na ma kwan a
Wɔdze kɔm' so nyɛ Wodze,
Ɔno m'bɔtɔ dɔnsuar.","Horatius Bonar, 1808-89."
644,1:168:1,CAN 168:1,". Medze mo bɔn brɛ Wo 
Dza munntum ano bu,
Ama aahor ne nyina
Wɔ bɔgya bura no mu.
M'Agyenkwa, medze ne nyina brɛ W';
No dur hyɛ me kra do dodow.","Frances Ridley Havergal, 1836-79."
645,1:168:2,CAN 168:2,". Medze m'akoma brɛ Wo, 
'Koma a minnyim mu nsɛm;
Kɔhwinyi, kobɔnyi n',
Akoma bɔn ampa.
M'Agyenkwa, medze hyɛ Wo nsa
Ma m'akoma nsi pi mma Wo.","Frances Ridley Havergal, 1836-79."
646,1:168:3,CAN 168:3,". Medze m' dadwen brɛ Wo, 
Dadwen a munntum munnguan n'
Ama eesuo mo mu
Ama eeyi no hɔ.
M'Agyenkwa dɔfo, Wo nkyɛn na
Medze m'adzesoa yi meba.","Frances Ridley Havergal, 1836-79."
647,1:168:4,CAN 168:4,". Medze me yaw brɛ Wo, 
Yaw a munntum nnka n' a;
Ɔnngye dɛ meka mpo,
Ɔnngye dɛ meka mpo,
Woara nyim ne nyina.
M'Agyenkwa a Woara so nyim yaw,
Medze m'awerɛhow brɛ Wo.","Frances Ridley Havergal, 1836-79."
648,1:168:5,CAN 168:5,". Medze me dɛw brɛ Wo, 
Dɛw a Wo dɔ dze ana m',
Dɛ memfa nyɛ atwer a 
Mofow mipinkyɛn Wo.
Gyefo, Woara tɔɔ ne nyina maa m';
Medze ne nyina gu W'enyim.","Frances Ridley Havergal, 1836-79."
649,1:169:1,CAN 169:1,". MEYƐ hɔho wɔ ha,
Sor nye me fie;
Asaase yέ awerɛhow,
Sor nye me fie;
Mbusu nye awerɛhow,
Etwa mo ho ehyia;
Ɔsor nye m'Egya kùrowm',
Sor nye me fie.","Thomas Rawson Taylor, 1807-85."
650,1:169:2,CAN 169:2,". Kaansa ehum rutù a,
Sor nye me fie;
M'akwantu ɔyɛ tsia,
Sor nye me fie;
Mber n'ehum nye me fie;
Ɔnnkyɛr na abɔ adze;
Na ewiei n' m'bokodu fie
Sor nye me fie.","Thomas Rawson Taylor, 1807-85."
651,1:169:3,CAN 169:3,". M'Agyenkwa Ne nkyɛn hɔ-
Sor nye me fie-
Ɔbɛhyɛ m' enyimnyam,
Sor nye me fie;
Eyiefo nye esiarfὸ a
Modɔ hɔn nyina wɔ hɔ;
Hɔ na mo so m'bɔhom,
Sor nye me fie.","Thomas Rawson Taylor, 1807-85."
652,1:170:1,CAN 170:1,". MEDA Jesus abawm' sɔnn,
Meda No bo mu komm,
No dɔ no kata mo do,
Me kra bɔhom hɔ komm.
Tsie! Abɔfo hɔn ndze a;
Wɔdze rotow ndwom frɛ m',
Fir enyimnyam sar no do,
Fir jasper po n' egya.

      Meda Jesus abawn' sɔnn,
      Motwer No bo mu komm,
      No dɔ no kata mo do,
      Me kra bɔhom hɔ komm.","Frances Jane van Alstyne, 1830-1915."
653,1:170:2,CAN 170:2,". Meda Jesus abawn' sɔnn,
Mefi kɔdaannda nsa,
Mefi wiadze ngyigye nsa,
Bɔn nnkotum ahaw m' hɔ.
Aka nsɔhwɛ kumaabi,
Aka nyinsu kumaabi,
Ma meefi awerɛhow nsa,
Ma meefi suro nsa.","Frances Jane van Alstyne, 1830-1915."
654,1:171:1,CAN 171:1,". Metse dɛ Gyefo n' se,
""W' ahoɔdzen suar ampa;
Na dwen do weɔn na sɔr,
Fa Me yɛ w'adze nyina.""

     Jesus tuaa ne nyina,
     Ne nyina fir Noara;
     Bɔn egu mo ho fi dɛnn,
     Ɔahor ma ayɛ fitaa.",E.M. Hall.
655,1:171:2,CAN 171:2,". Ewùradze, menyà ehu
Dɛ Wo nkotsee Wo tum
Na otu kwata bɔr,
Na ɔnam 'koma bo.",E.M. Hall.
656,1:171:3,CAN 171:3,". 'Midze, minnyi yie bi a
Medze bɛgye W'adom;
M'bɔhor me ntar fitaa
Wɔ Eguambaa bɔgyaa mu.",E.M. Hall.
657,1:171:4,CAN 171:4,". Da bi a me kra bɔsoɛr
Mo wumpa dὸ afow sor,
""Jesus tuaa ne nyina!""
Begyigye wim' hɔ nyina.",E.M. Hall.
658,1:172:1,CAN 172:1,". Metse sor man ho dɔ mu 'i, 
Munnsuro nsakyer biara;
M'awerɛhyɛmu yi dzi mu,
Biribiara nnsakyer ha;
Ehum botu abɔ m' ho aprɔw
M'akoma botu dze;
Na Nyame etwa moho ehyia 'i.
Ana m'bɛpa abaw?","Anna Laetitia Waring, 1820-1910"
659,1:172:2,CAN 172:2,". Beebiara a obegya me n'. 
Hia biara nnkɛsan me;
Mo Guanhwɛfo wɔ me nkyɛn,
Na minnkehia hweeara;
Ne nyansaa tse hɔ daa daa,
N'enyi nnyɛ kusuww da;
Onyim kwan a ɔfa do,
Na menye N' bɛnantsew.","Anna Laetitia Waring, 1820-1910"
660,1:173:1,CAN 173:1,". Mber pii na maka n' mo mu; 
Dɛ, Woana bɔfow sor,
Akɛfa Ewuradze Christ,
Dze No esian famu?
Adwendwen dze me botu,
Ma mekohu Noara
Mbrɛ abɔfo yi No ayɛw,
Wonya adzekyee nwoaraba n'.","Charles Wesley, 1707-88."
661,1:173:2,CAN 173:2,". Mber pii na maka n' mo mu: 
Woana besian bun n' mu,
Akɛfa Ewuradze Christ,
Efi ewufom' aba?
Medze nokwar mbrɛahoadze
Siesie m'akoma mu dze a,
Christ bɛhɛn mo mu hɔ ntsɛm,
Nye me abɛtsena daa.","Charles Wesley, 1707-88."
662,1:174:1,CAN 174:1,". Gyedzinyi, twer No, twer No,
Sɛ ko n' kyer do dɛn arà a;
Ɔyɛ dέn arà a ibedzi nyim,
Wo Nyame b]ko ama w'.

     Twer No, twer No,
     Sɛ sum n' yɛ hu dɛn ara a;
     Twer No, twer No,
     Na adzekyee no abɛn.",Eliza A. Walker.
663,1:174:2,CAN 174:2,". Twer No, na mbusu n' rebɛn,
Ngyigye dzendzen rebɛn;
Obokutow wo arta
Ɔbra n'awor huhu n'.",Eliza A. Walker.
664,1:175:1,CAN 175:1,". Hɛn Wura, kyerɛ hɛn ma yɛnsɔr yie, 
Yɛmfia enyindzi na suro:
Kaansa yɛyɛ dɛtse na nso a,
Otwar dɛ yɛbɛn Wo.","James Montgomery, 1771-1854."
665,1:175:2,CAN 175:2,". Yegyaa sɔr a na yeedzi emia: 
Dom hɛn tua ma yɛnsɔr!
Na yɛroboa hɛnho nye W' ehyia a,
Ewuradze, hyia hɛn kwan.","James Montgomery, 1771-1854."
666,1:175:3,CAN 175:3,". Ma hɛn ahobrɛadze ɔnye 
Bɔn ho nnuho krɔnkrɔn,
Awerɛhyɛmu dzendzen a ɔma
Yɛtse Wo ndze nya nkwa.","James Montgomery, 1771-1854."
667,1:175:4,CAN 175:4,". Dom hɛn gyedzi wɔ Afɔr a 
No nko tum pata bɔn n';
Ma yɛmfa enyidar enyi
Ntsim Christ n-ko ara do.","James Montgomery, 1771-1854."
668,1:175:5,CAN 175:5,". Abotar a 'kyɛr dɛn ara a 
Ɔweɔn, ɔtweɔn na osu;
Mbanyinndam a osie hɛn kra
Na 'ruku n' mpo a ɔtwer Wo.","James Montgomery, 1771-1854."
669,1:176:1,CAN 176:1,". YƐBA W'ahengua enyim
Bobu ntwɛr totɔ sѐrɛ Wo a,
Wo dɔ ntsi yέ aso ma hɛn;
Jesus krɔnkrɔn, tsie hɛn.","Francis C.F. Grant, 1894-1895."
670,1:176:2,CAN 176:2,". 'Wo a egye ndzebɔnyɛfo,
Na hor hɔn ho fi nyina,
Fa Wo bɔgyaa san hɛn ho:
Jesus krɔnkrɔn, tsie hɛn.","Francis C.F. Grant, 1894-1895."
671,1:176:3,CAN 176:3,". Ma yɛnhyɛ hɛn honam do,
Ma yendzi wiadze do nyim,
Kã abɔnsam gu ma hɛn:
Jesus krɔnkrɔn, tsie hɛn.","Francis C.F. Grant, 1894-1895."
672,1:176:4,CAN 176:4,". Sɛ awѐrɛhow hyɛ hɛn do,
Sɛ yarba tsew tɔ hɛn do,
Sɛ owu dze hɛn rokɔ a:
Jesus krɔnkrɔn, tsie hɛn.","Francis C.F. Grant, 1894-1895."
673,1:177:1,CAN 177:1,". Asomdwee Hen!
Amanaman ruwu;
Wo mba a apon hɔn rotɔ akono.","Gaddiel R. Acquaah, 1884-1954."
674,1:177:2,CAN 177:2,". Asomdwee Hen!
Ɔbɔn no dɔm abɛn!
Naaso yɛwɔ Wo nsam' a hwee nnyɛ hɛn.","Gaddiel R. Acquaah, 1884-1954."
675,1:177:3,CAN 177:3,". Asomdwee Hen!
Yehia Wo daa nyina,
Dɛ nkwa na owu mu nye hɛn ntsena.","Gaddiel R. Acquaah, 1884-1954."
676,1:178:1,CAN 178:1,". Me kra nam mo Pomfo no do, 
Efi owu mprɛnu no nsa;
Woeyi m'enyi wɔ nyinsuwa mu,
Woeyi m'anan so efi hɛll.","Charles Wesley, 1707-88."
677,1:179:1,CAN 179:1,". Bɛkyebo Kan! Bɛkyebo Kan! 
Mbrɛ kra ho wɔ dɛ ɔtsew
Wɔ W'enyim a, Ehuntahunii;
Ɔmmpem adze, mbom ɔdze dɛw
Tum gyina na ɔhwɛ Wo.","Thomas Binney, 1798-1874."
678,1:179:2,CAN 179:2,". W'ahengua ho esunsum dze 
Tum sɔw siar hyɛnn no;
Na hɔn nko na hɔn su tse dɛm,
Osiandɛ wonnhum bɔn wiadze a
Ɔtse dɛ iyi pɛn.","Thomas Binney, 1798-1874."
679,1:179:3,CAN 179:3,". Ao, m'bɛyɛ dɛn na 'mi a wɔawo m' 
Sum mu, m'adwen kusuww,
Metum mepue, Nyame, Wenyim,
Na mo sunsum kwatserkwaa yi
Asɔw nserɛmɛn hyɛnn no?","Thomas Binney, 1798-1874."
680,1:179:4,CAN 179:4,". Kwan bi wɔ hɔ ma nyimpa dɛ 
Ɔdze fow kɔ sor fie;
Afɔr bi a wɔabɔ ama hɛn,
Nyame enyim Twitwagyefo,
Sunsum krɔnkrɔn No tum.","Thomas Binney, 1798-1874."
681,1:180:1,CAN 180:1,". Agyenkwa Jesus, fi sor bra! 
Fa W'adom krɔnkrɔn n' bɔboa me:
Pra wiadze dɔ fi m'akomam'
Na siesie mu fa ma Woho.","Antoinette Bourignon, 1616-80;"
682,1:180:2,CAN 180:2,". O, ma Wo krɔnkrɔnyɛ nhyɛ n' ma  
Na mo sunsum no kɔn ndɔ Wo!
Ewia o, anago, o, me pɛ kor
Nye dɛ minya Wo midzi mee.","Antoinette Bourignon, 1616-80;"
683,1:180:3,CAN 180:3,". Kwan a m'Agyenkwa, W'anamɔn 
Hyerɛn mu n', nna m'boduam' mbrɛhoadzem';
Minnketsie na mennkɛka dɔ
Fofor bi ho asɛm dɛ Wodze n'.","Antoinette Bourignon, 1616-80;"
684,1:180:4,CAN 180:4,".	Me kra a metu mahyɛ Wo nsa 'i, 
Mma enyigye huhuw nnyam' kyɛpɛn:
Woara fa, na Ewɔ ho kwan
Dɛ akoma n' nyina No Wura.","Antoinette Bourignon, 1616-80;"
685,1:180:5,CAN 180:5,". Ɔwo nko ara na mutum, 
Medze enyigye krɔnn dɔ Wo;
Egyigye kɛse bɛn nye yi
Dɛ muhu dɛ edze m' yɛ Wodze!","Antoinette Bourignon, 1616-80;"
686,1:181:1,CAN 181:1,". Adze nyinaa ne yɛ nnyɛ dzen mma  
Nyia otum gye Jesu dzin dzi;
Munngu Wo nokwar n' ho fi bio,
Mo Wura, megye n' dɔ mu ara;
Mutum, megye Wo dzi ampa,
Adze nyinaa ne yɛ nnyɛ dzen mma m'.","Charles Wesley, 1707-88."
687,1:181:2,CAN 181:2,". Dza ɔyɛ dzen sen adze nyina 
Nye dɛ m'begyaa bɔn yɛ koraa;
Naaso ne yɛ nnyɛ dzen, minyim:
Jesus, hwɛ Wo nokwaredzi no!
Sɛ biribiara nnyɛ dzen mma Wo a,
Adze nyina ne yɛ nnyɛ dzen mma m'","Charles Wesley, 1707-88."
688,1:181:3,CAN 181:3,". Asaase nye hɛll gye kyim mpo a, 
Nyame N'asɛm nnkotwa apaw da;
Eguambaa n' beyi mo bɔn koraa,
Ampa, sɛ ɔyɛ dzen mpo a;
Dza ɔyɛ dzen mpo ɔbɛyɛ;
Adze nyina ne yɛ nnyɛ dzen mma m'.","Charles Wesley, 1707-88."
689,1:182:1,CAN 182:1,". Ao, nkyɛ meenya 'koma a bɔn nnyim  
Dze eyi Nyame ayɛw!
Dza ɔtse Wo bɔgyaa no tum,
Bɔgya a wɔkae gui maa m'.","Charles Wesley, 1707-88."
690,1:182:2,CAN 182:2,". Akoma a ɔdwe, bɔbɔfo, 
Mo Pomfo N'ahengua,
Mbrɛ Christ n-ko na ɔkasa,
Mbrɛ Jesus nko dzi hen.","Charles Wesley, 1707-88."
691,1:182:3,CAN 182:3,". Akoma brɛfo a ɔtwer Wo, 
Nokwafo a no mu tsew;
'Koma a nkwa anaa wu nntum mmpaa
Mmfi nyia ɔtsem' no ho.","Charles Wesley, 1707-88."
692,1:182:4,CAN 182:4,". Akoma a ɔasakyer koraa, 
Na Nyame dɔ ahyɛm' ma;
Odzi mu, na no mu tsew koraa,
Nyame, ɔnye Wo sɛ!","Charles Wesley, 1707-88."
693,1:183:1,CAN 183:1,". Mo Wùra Jesus, mo kɔn dɔ dɛ midzi mu!
Morohwehwɛ dɛ etsena mo mu daa.
Dwuruw abosom, yi atamfo edzi,
Guar m' sesei ma monhoa dέ esukwankyɛba.

      Monhoa fitaa, nyew, monhoa fitaa,
      Guar m' sesei ma monhoa dɛ esukwankyɛba.",J. Nicholson.
694,1:183:2,CAN 183:2,". Jesus, mma efifidze biara nn-ka,
Fa Wo bɔgyaa botu nkekaaba nyina;
Dɛm ahohor ntsi mopow adze nyina,
Guar m' sesei ma monhoa dɛ esukwankyɛba.",J. Nicholson.
695,1:183:3,CAN 183:3,". Jesus, fi sor ahengua do tὸ enyi hwɛ m',
Boa me ma mombɔ afɔr a odzi mu;
Medze moho nye dza mowɔ nyina ma Wo,
Guar m' sesei ma monhoa dέ esunkwankyɛba.",J. Nicholson.
696,1:183:4,CAN 183:4,". Jesus, yi ntsi na mokotow mesѐrɛ Wo,
Ewùradze, mokosɔw W'ananadze ha;
Me gyedzi enyi tua dɛ Wo bɔgyaa repem,
Guar m' sesei ma monhoa dέ esukwankyɛba.",J. Nicholson.
697,1:184:1,CAN 184:1,". Mo Wùra Jesus, W'ahoɔfɛw n'
Na mo kɔn dɔ dɛ m'bohu;
Wo suban, W'adwen fɛɛfɛw n'
Mepɛ mahwɛ mpu-na-mpu.
Hue W'adom gu me kra do,
Mo mu bɔn nyina popo.","Francis C.F. Grant, 1894-1895."
698,1:184:2,CAN 184:2,". Obiara nnkenyà ahotɔ,
Gyedɛ Woara tsena no mu.
Tsew m'adwen ho, ma me dɔ,
Ma m' Nyame dɔ a odzi mu.
Ao, Gyefo dɔfo, yɛ ntsɛm,
Yɛ ntsɛm fa Woho bɛkyɛ m'.","Francis C.F. Grant, 1894-1895."
699,1:185:1,CAN 185:1,". Egya, megye dzi pi 
Dɛ eyɛ mbɔbɔrhufo:
'Bɛsan me kra fɔdzifo n' ho,
Na ayɛ me fofor.","Charles Wesley, 1707-88."
700,1:185:2,CAN 185:2,". Dɛm a, Jesus ntsi, bra, 
Ma m'akoma mu ntsew:
Botwa mo fona nyina do,
Na ma mingyaa bɔn yɛ.","Charles Wesley, 1707-88."
701,1:185:3,CAN 185:3,". Adom do na menam 
Mesan meba Wo hɔ:
Ewuradze, to m'akoma pan
Na krɔnkrɔnyɛ nhyɛ n' ma.","Charles Wesley, 1707-88."
702,1:185:4,CAN 185:4,". Mosɔr mberɛw mu serɛ tum, 
Hyɛ W'ahendzi no ma
Ndɛ a wɔfrɛ no n-dɛ yi,
Na mennkɛyɛ bɔn bio.","Charles Wesley, 1707-88."
703,1:185:5,CAN 185:5,". Munntum nnhor m'akoma, 
Gyedɛ megye Wo dzi,
Na motweɔn Wo bɔgyaa a ɔma 
Wansayɛ krɔnkrɔn no.","Charles Wesley, 1707-88."
704,1:186:1,CAN 186:1,". Minyim dɛ mo Pomfo tse ase, 
Na ɔsɔr ma me daa nyina;
Ɔma No dɔ ho sɛnkyerɛdze,
Eyiedzi ahobadze a.","Charles Wesley, 1707-88."
705,1:186:2,CAN 186:2,". Muhu N' dɛ ɔrema me tsir do, 
Ɔdze nkwagye abɛn ha,
W'enyim yɛ me dehye ampaara,
Na ɔnnkɛkyɛr na ɔaba.","Charles Wesley, 1707-88."
706,1:186:3,CAN 186:3,". Ɔpɛ dɛ meyɛ hotsewnyi; 
'Bɛnadze siw Ne pɛ kwan?
N'adom pamfo a ɔwɔ mo mu n'
Ɔbɛhyɛ m' ma ampaara","Charles Wesley, 1707-88."
707,1:186:4,CAN 186:4,". Jesus W'asɛm na midzi do; 
Me gyedzi nyina nye dɛ
Mo Wura, ebɛsan na agye m',
Ama Woara Woho.","Charles Wesley, 1707-88."
708,1:187:1,CAN 187:1,". Wodze daa! Ɔdɔ Nyame, 
Fi sor W'ahenguam tsie hɛn;
Yɛnyɛ Wodze afebɔɔ,
Wɔ ha na mbersantsen nyinam'.","Mary Fawler Maude, 1819-1913."
709,1:187:2,CAN 187:2,". Wodze daa! n-kwa Wura, 
Kora hɛn wɔ bra aperdzim';
Wo nye Nkwa n', Nokwar n' na Kwan n',
Gya hɛn kɔ kan man no mu.","Mary Fawler Maude, 1819-1913."
710,1:187:3,CAN 187:3,". Wodze daa! Ao, esiarfo 
Bɛn nye hɔn a wɔhom Wo mu!
Gyefo, Weɔmfo, Sor Nyɛnko,
Ao, twitwa gye hɛn kɔ ewiei!","Mary Fawler Maude, 1819-1913."
711,1:187:4,CAN 187:4,". Wodze daa! Oguanhwɛfo, 
Wo nguan a wɔyɛ mberɛw;
Woara kora hɔn yie,
Fa W'ayamuyie dom hɛn nyina.","Mary Fawler Maude, 1819-1913."
712,1:188:1,CAN 188:1,". Asodzi da mo do
Dɛ miyi Nyame ayɛw,
Megye me kra a onnwu da nkwa,
Na mema ɔsɛ sor.","Charles Wesley, 1707-88."
713,1:188:2,CAN 188:2,". Mosom mbersantsen yi, 
Midze dwuma a wɔahyɛ m',
Ao, nkyɛ medze m'ahom nyina 
Maayɛ mo Wura Ne pɛ!","Charles Wesley, 1707-88."
714,1:188:3,CAN 188:3,". Fa nhwɛyie bɔ me ban 
Ma mentsena dɛ ihu m';
Na, mo Wura, siesie Wo somfo
Na meebu nkontaa pa.","Charles Wesley, 1707-88."
715,1:189:1,CAN 189:1,". Gyefo, Ɔwo, dɔ ntsi 
Iwui maa me,
Ɔmmfata dɛ medze,
Hweeara kam Wo;
Dɔm', me kra bɔkotow W',
M'akoma edzi ne nsew do,
Na ɔabɔ afɔr bi,
Ama W' sesei.","Sylvanus Dryden Phelps, 1816-95."
716,1:189:2,CAN 189:2,". Mbɔbɔr egua n' enyim 
Idzi ma me,
Jesus, me gyedzi to
N'enyi hwɛ Wo:
Boa m' ma monsoa mbeamudua n',
Mombɔ Wo dɔ n' dawur,
Montow ndwom, mbɔ mpaa bi
Mma Wo sesei.","Sylvanus Dryden Phelps, 1816-95."
